config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/37NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.00.21.dat;1;4.54E-06;25;1;1;1167;483;25;23;1.77;1.93;4.54E-06;25;5512500;singleobj-opl-reprjob-noBounds;37;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_37NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.00.21.dat;1;4.54E-06;25;1;1;1143;462;25;22;1.9;2.05;4.54E-06;25;5512500;singleobj-opl-reprjob-WS-noBounds;37;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn ../../mzn-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn;1;0.908562051;3100468;-1;1;996;209;23;15;3609.045;3611.42324;3.81E-06;13;3412500;singleobj-mzn-gurobiWS-noBounds;38;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn;1;0.943947253;3221220;-1;1;916;185;24;15;3609.3904;3611.55923;4.10E-06;14;3412500;singleobj-mzn-gurobi-noBounds;38;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;4.40E-06;15;1;1;929;140;24;15;3.2;3.4;4.40E-06;15;3412500;singleobj-opl-reprjob-noBounds;38;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;4.40E-06;15;1;1;929;169;25;15;1.4;1.6;4.40E-06;15;3412500;singleobj-opl-reprjob-WS-noBounds;38;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn ../../mzn-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn;1;0.82864293;2827744;-1;1;888;172;21;;3609.1357;3611.64468;0.000174306;594.8197623;3412500;singleobj-mzn-gurobiWS-noBounds;38;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;0.00026022;888;-1;1;888;232;24;15;3600.09;3600.27;0.00021685;740;3412500;singleobj-opl-reprjob-noBounds;38;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;0.00026022;888;-1;1;888;213;21;15;3600.09;3600.27;0.00021685;740;3412500;singleobj-opl-reprjob-WS-noBounds;38;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn ../../mzn-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn;1;0.904542711;3086752;-1;1;941;51;23;;3609.55;3611.89579;9.01E-06;30.76297398;3412500;singleobj-mzn-gurobiWS-noBounds;38;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;1.55E-05;53;-1;1;972;53;24;16;3600.09;3600.27;3.81E-06;13;3412500;singleobj-opl-reprjob-noBounds;38;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;1.55E-05;53;-1;1;919;53;24;15;3600.11;3600.27;3.81E-06;13;3412500;singleobj-opl-reprjob-WS-noBounds;38;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn ../../mzn-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dzn;1;0.576057436;1965796;-1;1;1277;348;14;;3609.8602;3612.07593;3.81E-06;13;3412500;singleobj-mzn-gurobiWS-noBounds;38;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;4.10E-06;14;1;1;1260;269;14;24;5.71;5.88;4.10E-06;14;3412500;singleobj-opl-reprjob-noBounds;38;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_38NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.03.34.dat;1;4.10E-06;14;1;1;1223;281;14;24;5.4;5.58;4.10E-06;14;3412500;singleobj-opl-reprjob-WS-noBounds;38;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn ../../mzn-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn;1;0.949223665;16445300;1;1;1080;316;24;18;31.6843;33.89964;1.04E-06;18;17325000;singleobj-mzn-gurobiWS-noBounds;39;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn;1;0.910656277;15777120;1;1;1079;288;23;18;47.4232;49.60925;1.04E-06;18;17325000;singleobj-mzn-gurobi-noBounds;39;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.04E-06;18;-1;1;1079;257;24;18;3599.84;3600;6.93E-07;12;17325000;singleobj-opl-reprjob-noBounds;39;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.04E-06;18;-1;1;1080;281;23;18;3599.85;3600;6.93E-07;12;17325000;singleobj-opl-reprjob-WS-noBounds;39;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn ../../mzn-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn;1;0.948846753;16438770;1;1;1079;294;24;;2734.7706;2737.27384;6.23E-05;1079;17325000;singleobj-mzn-gurobiWS-noBounds;39;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;6.23E-05;1079;-1;1;1079;296;24;18;3599.84;3600;3.62E-05;627;17325000;singleobj-opl-reprjob-noBounds;39;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;6.23E-05;1079;-1;1;1079;244;23;18;3599.83;3600;3.62E-05;627;17325000;singleobj-opl-reprjob-WS-noBounds;39;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn ../../mzn-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn;1;0.953913997;16526560;1;1;1302;224;24;;1174.8106;1177.11312;1.29E-05;224;17325000;singleobj-mzn-gurobiWS-noBounds;39;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.31E-05;227;-1;1;1080;227;24;18;3599.84;3600;3.00E-06;52;17325000;singleobj-opl-reprjob-noBounds;39;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.29E-05;224;-1;1;1080;224;24;18;3599.84;3600;3.00E-06;52;17325000;singleobj-opl-reprjob-WS-noBounds;39;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn ../../mzn-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dzn;1;0.839889177;14551080;1;1;1261;312;21;;4.4188;6.98787;1.21E-06;21;17325000;singleobj-mzn-gurobiWS-noBounds;39;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.21E-06;21;-1;1;1357;398;21;25;3599.83;3600;6.35E-07;11;17325000;singleobj-opl-reprjob-noBounds;39;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_39NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.04.44.dat;1;1.21E-06;21;-1;1;1318;393;21;24;3599.84;3600;6.35E-07;11;17325000;singleobj-opl-reprjob-WS-noBounds;39;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn ../../mzn-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn;1;0.830594579;2834404;1;1;900;277;21;16;5.7524;7.84005;4.69E-06;16;3412500;singleobj-mzn-gurobiWS-noBounds;40;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn;1;0.754678388;2575340;1;1;926;245;19;16;5.981;8.25781;4.69E-06;16;3412500;singleobj-mzn-gurobi-noBounds;40;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;4.69E-06;16;1;1;942;319;19;16;3.68;3.84;4.69E-06;16;3412500;singleobj-opl-reprjob-noBounds;40;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;4.69E-06;16;1;1;961;306;21;16;4.05;4.23;4.69E-06;16;3412500;singleobj-opl-reprjob-WS-noBounds;40;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn ../../mzn-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn;1;0.792060952;2702908;1;1;884;279;20;;192.5663;194.95787;0.000259048;884;3412500;singleobj-mzn-gurobiWS-noBounds;40;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;0.000259048;884;1;1;884;297;21;16;5.29;5.47;0.000259048;884;3412500;singleobj-opl-reprjob-noBounds;40;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;0.000259048;884;1;1;884;261;23;16;6.24;6.4;0.000259048;884;3412500;singleobj-opl-reprjob-WS-noBounds;40;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn ../../mzn-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn;1;0.754901099;2576100;1;1;957;200;19;;530.4666;532.82104;5.86E-05;200;3412500;singleobj-mzn-gurobiWS-noBounds;40;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;5.86E-05;200;-1;1;890;200;21;16;3600.06;3600.22;1.70E-05;58;3412500;singleobj-opl-reprjob-noBounds;40;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;5.86E-05;200;-1;1;1118;200;21;16;3600.07;3600.23;1.70E-05;58;3412500;singleobj-opl-reprjob-WS-noBounds;40;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn ../../mzn-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dzn;1;0.423358828;1444712;1;1;1236;406;10;;61.494;63.62118;2.93E-06;10;3412500;singleobj-mzn-gurobiWS-noBounds;40;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;2.93E-06;10;1;1;1282;431;10;25;4.53;4.69;2.93E-06;10;3412500;singleobj-opl-reprjob-noBounds;40;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_40NewRandomOvenSchedulingInstance-n25-k5-a5--2904-14.14.18.dat;1;2.93E-06;10;1;1;1269;414;10;24;4.54;4.7;2.93E-06;10;3412500;singleobj-opl-reprjob-WS-noBounds;40;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn ../../mzn-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn;1;0.962829932;35384;1;1;82;8;50;12;285.9583;288.47088;0.000326531;12;36750;singleobj-mzn-gurobiWS-noBounds;41;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn;1;0.962884354;35386;1;1;79;10;50;12;423.305;425.98559;0.000326531;12;36750;singleobj-mzn-gurobi-noBounds;41;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.000326531;12;1;1;84;7;50;12;11.79;12.41;0.000326531;12;36750;singleobj-opl-reprjob-noBounds;41;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.000326531;12;1;1;80;9;50;12;8.68;9.22;0.000326531;12;36750;singleobj-opl-reprjob-WS-noBounds;41;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn ../../mzn-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn;1;0.962367347;35367;-1;1;76;9;50;;3609.7374;3612.53603;0.001115646;41;36750;singleobj-mzn-gurobiWS-noBounds;41;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.002068027;76;1;1;76;8;50;12;56.41;56.93;0.002068027;76;36750;singleobj-opl-reprjob-noBounds;41;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.002068027;76;1;1;76;11;50;12;41.99;42.52;0.002068027;76;36750;singleobj-opl-reprjob-WS-noBounds;41;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn ../../mzn-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn;1;0.966340136;35513;-1;1;116;7;50;;3610.5683;3613.06323;8.16E-05;3;36750;singleobj-mzn-gurobiWS-noBounds;41;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.000190476;7;-1;1;115;7;50;17;3599.51;3600.06;8.16E-05;3;36750;singleobj-opl-reprjob-noBounds;41;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.000190476;7;-1;1;80;7;50;12;3599.56;3600.07;8.16E-05;3;36750;singleobj-opl-reprjob-WS-noBounds;41;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn ../../mzn-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dzn;1;0.966748299;35528;1;1;111;12;50;;11.0375;13.89604;0.001360544;50;36750;singleobj-mzn-gurobiWS-noBounds;41;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-tardiness.mod $file;../../instances/41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.001360544;50;-1;1;318;35;50;50;3599.44;3600.06;0.000217687;8;36750;singleobj-opl-reprjob-noBounds;41;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-tardiness.mod $file;../../opl-warmstart-data/warm_start_41NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.16.40.dat;1;0.001360544;50;-1;1;123;15;50;18;3599.55;3600.07;0.000217687;8;36750;singleobj-opl-reprjob-WS-noBounds;41;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn ../../mzn-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn;1;0.977333333;30786;1;1;178;37;50;28;851.1965;854.14592;0.000888889;28;31500;singleobj-mzn-gurobiWS-noBounds;42;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn;1;0.980253968;30878;1;1;196;47;50;28;189.4217;192.10241;0.000888889;28;31500;singleobj-mzn-gurobi-noBounds;42;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-batchcount.mod $file;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.000888889;28;-1;1;182;29;50;28;3599.52;3600.09;0.000285714;9;31500;singleobj-opl-reprjob-noBounds;42;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-batchcount.mod $file;../../opl-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.000888889;28;-1;1;191;36;50;28;3599.56;3600.09;0.000285714;9;31500;singleobj-opl-reprjob-WS-noBounds;42;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn ../../mzn-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn;1;0.976444444;30758;-1;1;176;27;50;;3608.8386;3611.82831;0.005428571;171;31500;singleobj-mzn-gurobiWS-noBounds;42;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-ovenruntime.mod $file;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.005619048;177;-1;1;177;39;50;28;3599.53;3600.09;0.001269841;40;31500;singleobj-opl-reprjob-noBounds;42;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-ovenruntime.mod $file;../../opl-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.005619048;177;-1;1;177;64;50;28;3599.44;3600.09;0.001174603;37;31500;singleobj-opl-reprjob-WS-noBounds;42;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/direct-batch-pos-warmstart-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn ../../mzn-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dzn;1;0.978095238;30810;1;1;193;19;50;;952.5229;955.10165;0.000603175;19;31500;singleobj-mzn-gurobiWS-noBounds;42;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-setupcosts.mod $file;../../instances/42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.000603175;19;-1;1;195;19;50;31;3599.56;3600.08;9.52E-05;3;31500;singleobj-opl-reprjob-noBounds;42;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/interval-repr-jobs-warmstart-setupcosts.mod $file;../../opl-warmstart-data/warm_start_42NewRandomOvenSchedulingInstance-n50-k2-a2--2904-14.20.28.dat;1;0.000603175;19;-1;1;219;19;50;35;3599.54;3600.09;9.52E-05;3;31500;singleobj-opl-reprjob-WS-noBounds;42;setupcosts
