config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/60_warm_start_60RandomOvenSchedulingInstance-n50-k5-a5-WithInitialStates.dat;1;0.8123461279461279;97109887;-1;1;1733.0;237.0;41.0;36.0;3599.31;3600.0;0.7312017734278604;87409688.0;119542500.0;opl-reprjob-LB-WS-UB;60;combined objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.9842539682539684;62008;-1;1;403.0;66.0;100.0;66.0;3597.99;3600.11;0.9777460317460316;61598.0;63000.0;opl-reprjob-LB-WS-UB;66;combined objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.982970756302521;302668983;-1;1;3804.0;571.0;100.0;70.0;3597.84;3600.0;0.9781791223155928;301193579.0;307912500.0;opl-reprjob-LB-WS-UB;68;combined objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/70_warm_start_70RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.8111030036630037;66429336;-1;1;3880.0;453.0;82.0;71.0;3597.77;3600.0;0.6882466422466422;56367400.0;81900000.0;opl-reprjob-LB-WS-UB;70;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/1_oven_scheduling.minizinc_instance_1212-10.32.36.dzn;1;0.7925714285714286;24966;1;1;34.0;15.0;8.0;7.0;0.6253;1.2619889999999998;0.7925714285714286;24966.0;31500.0;mzn-gurobi-LB-UB;1;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/10_oven_scheduling.minizinc_instance_1212-10.32.52.dzn;1;0.6965333333333333;1170176;1;1;432.0;109.0;7.0;6.0;1.9364;2.356226;0.6965333333333333;1170176.0;1680000.0;mzn-gurobi-LB-UB;10;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/100_oven_scheduling.minizinc_instance_1212-10.35.57.dzn;1;-1.0;-1;-1;-1;;;;;3451.6785;;;;;mzn-gurobi-LB-UB;100;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/101_oven_scheduling.minizinc_instance_1212-10.35.59.dzn;1;-1.0;-1;-1;-1;;;;;3382.7812;;;;;mzn-gurobi-LB-UB;101;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/102_oven_scheduling.minizinc_instance_1212-10.36.02.dzn;1;-1.0;-1;-1;-1;;;;;3363.3543;;;;;mzn-gurobi-LB-UB;102;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/104_oven_scheduling.minizinc_instance_1212-10.36.07.dzn;1;-1.0;-1;-1;-1;;;;;3371.7566;;;;;mzn-gurobi-LB-UB;104;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/106_oven_scheduling.minizinc_instance_1212-10.36.11.dzn;1;-1.0;-1;-1;-1;;;;;3361.4408;;;;;mzn-gurobi-LB-UB;106;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/108_oven_scheduling.minizinc_instance_1212-10.36.16.dzn;1;-1.0;-1;-1;-1;;;;;3368.7146;;;;;mzn-gurobi-LB-UB;108;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/109_oven_scheduling.minizinc_instance_1212-10.36.18.dzn;1;-1.0;-1;-1;-1;;;;;3371.4527;;;;;mzn-gurobi-LB-UB;109;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/11_oven_scheduling.minizinc_instance_1212-10.32.54.dzn;1;0.9716825396825396;15304;1;1;22.0;8.0;10.0;4.0;2.0457;2.627557;0.9716825396825396;15304.0;15750.0;mzn-gurobi-LB-UB;11;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/111_oven_scheduling.minizinc_instance_1212-10.36.23.dzn;1;-1.0;-1;-1;-1;;;;;2921.9453;;;;;mzn-gurobi-LB-UB;111;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn;1;-1.0;-1;-1;-1;;;;;3013.7378;;;;;mzn-gurobi-LB-UB;112;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn;1;-1.0;-1;-1;-1;;;;;3006.614;;;;;mzn-gurobi-LB-UB;113;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/116_oven_scheduling.minizinc_instance_1212-10.36.35.dzn;1;-1.0;-1;-1;-1;;;;;3007.9434;;;;;mzn-gurobi-LB-UB;116;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/118_oven_scheduling.minizinc_instance_1212-10.36.40.dzn;1;-1.0;-1;-1;-1;;;;;2961.5031;;;;;mzn-gurobi-LB-UB;118;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/12_oven_scheduling.minizinc_instance_1212-10.32.56.dzn;1;0.6005714285714285;9459;1;1;32.0;15.0;6.0;6.0;1.1112;1.683794;0.6005714285714285;9459.0;15750.0;mzn-gurobi-LB-UB;12;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/120_oven_scheduling.minizinc_instance_1212-10.36.45.dzn;1;-1.0;-1;-1;-1;;;;;2900.4584;;;;;mzn-gurobi-LB-UB;120;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/13_oven_scheduling.minizinc_instance_1212-10.32.58.dzn;1;0.8764132364810331;21717520;1;1;266.0;55.0;9.0;4.0;1.4689;2.050282;0.8764132364810331;21717520.0;24780000.0;mzn-gurobi-LB-UB;13;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/14_oven_scheduling.minizinc_instance_1212-10.33.00.dzn;1;0.8758871252204585;1986512;1;1;236.0;44.0;9.0;4.0;2.0173;2.578723;0.8758871252204585;1986512.0;2268000.0;mzn-gurobi-LB-UB;14;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/15_oven_scheduling.minizinc_instance_1212-10.33.02.dzn;1;0.5971428571428572;37620;1;1;330.0;100.0;6.0;5.0;1.9733;2.757828;0.5971428571428572;37620.0;63000.0;mzn-gurobi-LB-UB;15;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/16_oven_scheduling.minizinc_instance_1212-10.33.03.dzn;1;0.9834173669467788;16957164;1;1;339.0;138.0;10.0;6.0;3.3215;3.993136;0.9834173669467788;16957164.0;17243100.0;mzn-gurobi-LB-UB;16;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/17_oven_scheduling.minizinc_instance_1212-10.33.05.dzn;1;0.1367063492063492;6101095;1;1;770.0;85.0;1.0;10.0;7.1369;7.848602;0.1367063492063492;6101095.0;44629200.0;mzn-gurobi-LB-UB;17;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/18_oven_scheduling.minizinc_instance_1212-10.33.07.dzn;1;0.9796536796536796;339450;1;1;390.0;25.0;10.0;5.0;28.5044;29.17495;0.9796536796536796;339450.0;346500.0;mzn-gurobi-LB-UB;18;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/19_oven_scheduling.minizinc_instance_1212-10.33.09.dzn;1;0.2309333333333333;24248;1;1;479.0;104.0;2.0;9.0;2.7886;3.4923070000000003;0.2309333333333333;24248.0;105000.0;mzn-gurobi-LB-UB;19;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/2_oven_scheduling.minizinc_instance_1212-10.32.38.dzn;1;0.977936507936508;24644;1;1;47.0;10.0;10.0;6.0;0.7441;1.31925;0.977936507936508;24644.0;25200.0;mzn-gurobi-LB-UB;2;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/20_oven_scheduling.minizinc_instance_1212-10.33.11.dzn;1;0.4985938226222166;1770033;1;1;261.0;51.0;5.0;6.0;2.1418;2.798013;0.4985938226222166;1770033.0;3550050.0;mzn-gurobi-LB-UB;20;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/21_oven_scheduling.minizinc_instance_1212-10.33.13.dzn;1;0.5930884353741497;32694;1;1;89.0;18.0;15.0;13.0;344.2151;345.063474;0.5930884353741497;32694.0;55125.0;mzn-gurobi-LB-UB;21;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/22_oven_scheduling.minizinc_instance_1212-10.33.15.dzn;1;0.923936507936508;14552;1;1;38.0;0.0;24.0;4.0;4.5379;5.354076999999999;0.923936507936508;14552.0;15750.0;mzn-gurobi-LB-UB;22;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn;1;0.9731141901576684;64156932;1;1;638.0;123.0;25.0;10.0;700.9731;701.857526;0.9731132698973904;64156871.3277;65929500.0;mzn-gurobi-LB-UB;23;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn;1;0.7863809523809524;297252;-1;1;659.0;168.0;20.0;12.0;3608.9205;3609.819886;0.7102309303280424;268467.291664;378000.0;mzn-gurobi-LB-UB;24;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn;1;0.6663081232492997;1873242;-1;1;498.0;210.0;17.0;10.0;3608.9058;3609.816948;0.627296673193722;1763566.1846;2811375.0;mzn-gurobi-LB-UB;25;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn;1;0.9706666666666668;30576;-1;1;46.0;6.0;25.0;10.0;3608.8719;3609.778639;0.9697777777777776;30548.0;31500.0;mzn-gurobi-LB-UB;26;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/27_oven_scheduling.minizinc_instance_1212-10.33.26.dzn;1;0.9832455648926236;131632;-1;1;829.0;48.0;25.0;16.0;3608.7275;3609.92647;0.982797385620915;131572.0;133875.0;mzn-gurobi-LB-UB;27;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/28_oven_scheduling.minizinc_instance_1212-10.33.28.dzn;1;0.5196253221288515;1739121;-1;1;729.0;171.0;13.0;15.0;3609.6102;3610.63426;0.3238047133012138;1083733.89983;3346875.0;mzn-gurobi-LB-UB;28;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/29_oven_scheduling.minizinc_instance_1212-10.33.31.dzn;1;0.5345385281385281;2160872;-1;1;1171.0;72.0;13.0;18.0;3609.1208;3610.079118;0.488851948051948;1976184.0;4042500.0;mzn-gurobi-LB-UB;29;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/3_oven_scheduling.minizinc_instance_1212-10.32.40.dzn;1;0.2255555555555555;1421;1;1;53.0;3.0;2.0;9.0;0.5279;1.068095;0.2255555555555555;1421.0;6300.0;mzn-gurobi-LB-UB;3;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/30_oven_scheduling.minizinc_instance_1212-10.33.33.dzn;1;0.970615116514691;2993741;1;1;514.0;103.0;25.0;7.0;51.802;52.747965;0.970615116514691;2993741.0;3084375.0;mzn-gurobi-LB-UB;30;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/31_oven_scheduling.minizinc_instance_1212-10.33.35.dzn;1;0.5970793650793651;23510;1;1;75.0;22.0;15.0;15.0;645.5757;647.39573;0.5970793650793651;23510.0;39375.0;mzn-gurobi-LB-UB;31;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/32_oven_scheduling.minizinc_instance_1212-10.33.37.dzn;1;0.3386666666666666;5334;-1;1;113.0;41.0;8.0;19.0;3609.2794;3611.55653;0.2987195900126984;4704.8335427;15750.0;mzn-gurobi-LB-UB;32;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/33_oven_scheduling.minizinc_instance_1212-10.33.39.dzn;1;0.2986738544474394;1454355;-1;1;888.0;85.0;7.0;17.0;3609.2668;3611.08756;0.2514466025516622;1224387.8003;4869375.0;mzn-gurobi-LB-UB;33;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/34_oven_scheduling.minizinc_instance_1212-10.33.41.dzn;1;0.9392897354497356;2219072;1;1;607.0;292.0;24.0;13.0;465.2558;467.38036;0.9392897354497356;2219072.0;2362500.0;mzn-gurobi-LB-UB;34;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/35_oven_scheduling.minizinc_instance_1212-10.33.43.dzn;1;0.2515118047218888;12649126;1;1;644.0;130.0;6.0;14.0;1423.229;1425.35429;0.2515118047218888;12649126.0;50292375.0;mzn-gurobi-LB-UB;35;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/36_oven_scheduling.minizinc_instance_1212-10.33.45.dzn;1;0.9653333333333334;17738;1;1;49.0;6.0;25.0;6.0;132.5138;134.63468;0.9653333333333334;17738.0;18375.0;mzn-gurobi-LB-UB;36;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/37_oven_scheduling.minizinc_instance_1212-10.33.47.dzn;1;0.9937980952380951;5478312;1;1;1109.0;420.0;25.0;20.0;226.0344;228.29547;0.9935579797986396;5476988.36364;5512500.0;mzn-gurobi-LB-UB;37;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/38_oven_scheduling.minizinc_instance_1212-10.33.49.dzn;1;0.5659686446886447;1931368;-1;1;1044.0;134.0;14.0;18.0;3609.6672;3612.12819;0.4828260805860805;1647644.0;3412500.0;mzn-gurobi-LB-UB;38;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/39_oven_scheduling.minizinc_instance_1212-10.33.51.dzn;1;0.8338461760461761;14446385;1;1;1087.0;235.0;21.0;19.0;31.9168;34.37347;0.8338461760461761;14446385.0;17325000.0;mzn-gurobi-LB-UB;39;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/4_oven_scheduling.minizinc_instance_1212-10.32.41.dzn;1;0.4923809523809523;3102;1;1;22.0;7.0;5.0;3.0;7.5149;8.13031;0.4923809523809523;3102.0;6300.0;mzn-gurobi-LB-UB;4;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/40_oven_scheduling.minizinc_instance_1212-10.33.53.dzn;1;0.4148020512820513;1415512;1;1;996.0;306.0;10.0;19.0;167.8316;169.95951000000002;0.4148020512820513;1415512.0;3412500.0;mzn-gurobi-LB-UB;40;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/41_oven_scheduling.minizinc_instance_1212-10.33.55.dzn;1;-1.0;-1;-1;-1;;;;;3606.738;;;;;mzn-gurobi-LB-UB;41;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/43_oven_scheduling.minizinc_instance_1212-10.33.59.dzn;1;0.9653333333333334;30408;1;1;84.0;12.0;50.0;12.0;238.921;241.48454;0.9653333333333334;30408.0;31500.0;mzn-gurobi-LB-UB;43;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/44_oven_scheduling.minizinc_instance_1212-10.34.01.dzn;1;0.9648653968253968;139808996;1;1;703.0;174.0;50.0;11.0;2416.7204;2419.3363400000003;0.9648653968253968;139808996.0;144900000.0;mzn-gurobi-LB-UB;44;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/46_oven_scheduling.minizinc_instance_1212-10.34.05.dzn;1;0.8593904761904761;67677;-1;1;126.0;33.0;44.0;24.0;3609.6142;3612.40649;0.6848634920634921;53933.0;78750.0;mzn-gurobi-LB-UB;46;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/47_oven_scheduling.minizinc_instance_1212-10.34.07.dzn;1;0.9736833379386572;132141000;-1;1;1250.0;120.0;50.0;24.0;3610.2331;3613.1205;0.968678824721378;131461825.0;135712500.0;mzn-gurobi-LB-UB;47;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/48_oven_scheduling.minizinc_instance_1212-10.34.09.dzn;1;0.601027638483965;88903257;-1;1;1712.0;391.0;30.0;29.0;3611.3913;3614.62901;0.2880679494655004;42610651.0;147918750.0;mzn-gurobi-LB-UB;48;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/49_oven_scheduling.minizinc_instance_1212-10.34.11.dzn;1;0.9704609523809524;764238;-1;1;974.0;425.0;50.0;17.0;3610.0894;3612.96113;0.9674209523809524;761844.0;787500.0;mzn-gurobi-LB-UB;49;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn;1;0.308648056923919;1184190;1;1;296.0;77.0;3.0;5.0;14.0434;14.418573;0.308648056923919;1184190.0;3836700.0;mzn-gurobi-LB-UB;5;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/50_oven_scheduling.minizinc_instance_1212-10.34.13.dzn;1;0.7252063492063492;2010272;-1;1;1036.0;231.0;37.0;21.0;3608.6391;3611.65924;0.4364920634920635;1209956.0;2772000.0;mzn-gurobi-LB-UB;50;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/51_oven_scheduling.minizinc_instance_1212-10.34.15.dzn;1;0.970530612244898;107001;-1;1;144.0;39.0;50.0;22.0;3609.2628;3615.56752;0.9690181479909296;106834.250816;110250.0;mzn-gurobi-LB-UB;51;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/52_oven_scheduling.minizinc_instance_1212-10.34.17.dzn;1;0.9146666666666666;28812;-1;1;137.0;32.0;47.0;22.0;3609.46;3616.03197;0.91232289495873;28738.1711912;31500.0;mzn-gurobi-LB-UB;52;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/53_oven_scheduling.minizinc_instance_1212-10.34.19.dzn;1;0.8928253968253969;28124;-1;1;113.0;36.0;46.0;18.0;3609.0872;3615.11249;0.8719710535396826;27467.0881865;31500.0;mzn-gurobi-LB-UB;53;combined objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-default.mzn --time-limit 3600000 -v;../../instancesUC1withLB/mzn/54_oven_scheduling.minizinc_instance_1212-10.34.21.dzn;1;0.9587301587301588;30200;-1;1;50.0;0.0;50.0;7.0;3609.1749;3615.5143;0.9575873015873017;30164.0;31500.0;mzn-gurobi-LB-UB;54;combined objective
