config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/112_oven_scheduling.cpoptimizer_instance_1212-10.36.25.dat;1;6.98E-05;22;-1;1;173;42;499;22;2336.3;3600.17;9.52E-06;3;315000;singleobj-opl-reprjob-LB-noUB;112;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dat;1;8.89E-05;28;-1;1;219;47;497;28;2360.7;3600.16;9.52E-06;3;315000;singleobj-opl-reprjob-LB-WS-noUB;112;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn;1;-1;-1;-1;-1;;;;;3010.1041;;;;;singleobj-mzn-gurobi-LB-noUB;112;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn ../../instancesUC1withLB/mzn/warmstart/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dzn;1;0.92568254;291590;-1;1;776;243;480;236;3665.7229;4260.4409;-3.17E+94;-1.00E+100;315000;singleobj-mzn-gurobiWS-LB-noUB;112;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/112_oven_scheduling.cpoptimizer_instance_1212-10.36.25.dat;1;0.000530159;167;-1;1;167;52;498;25;2298.63;3600.15;0.000285714;90;315000;singleobj-opl-reprjob-LB-noUB;112;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dat;1;0.000533333;168;-1;1;168;56;497;27;2365.24;3600.17;0.000285714;90;315000;singleobj-opl-reprjob-LB-WS-noUB;112;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn;1;-1;-1;-1;-1;;;;;2998.0594;;;;;singleobj-mzn-gurobi-LB-noUB;112;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn ../../instancesUC1withLB/mzn/warmstart/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dzn;1;0.914742857;288144;-1;1;1506;60;470;236;3664.9889;4278.4099;-3.17E+94;-1.00E+100;315000;singleobj-mzn-gurobiWS-LB-noUB;112;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/112_oven_scheduling.cpoptimizer_instance_1212-10.36.25.dat;1;8.89E-05;28;-1;1;328;28;500;48;2351.83;3604.03;6.67E-05;21;315000;singleobj-opl-reprjob-LB-noUB;112;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dat;1;7.30E-05;23;-1;1;242;23;488;36;2384.94;3600.17;6.67E-05;21;315000;singleobj-opl-reprjob-LB-WS-noUB;112;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn;1;-1;-1;-1;-1;;;;;3020.2316;;;;;singleobj-mzn-gurobi-LB-noUB;112;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/112_oven_scheduling.minizinc_instance_1212-10.36.26.dzn ../../instancesUC1withLB/mzn/warmstart/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dzn;1;0.499466667;157332;-1;1;1507;352;251;236;3663.4947;4261.4947;0.000565079;178;315000;singleobj-mzn-gurobiWS-LB-noUB;112;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/112_oven_scheduling.cpoptimizer_instance_1212-10.36.25.dat;1;0.00112381;354;-1;1;1919;508;354;349;2373.54;3600.17;0.000565079;178;315000;singleobj-opl-reprjob-LB-noUB;112;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/112_warm_start_112RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.09.dat;1;0.000825397;260;-1;1;1395;368;260;236;2336.61;3600.16;0.000565079;178;315000;singleobj-opl-reprjob-LB-WS-noUB;112;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn;1;-1;-1;-1;-1;;;;;3014.3093;;;;;singleobj-mzn-gurobi-LB-noUB;113;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn ../../instancesUC1withLB/mzn/warmstart/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dzn;1;0.972260317;306262;-1;1;1425;281;500;184;3664.357;4266.41;-3.17E+94;-1.00E+100;315000;singleobj-mzn-gurobiWS-LB-noUB;113;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/113_oven_scheduling.cpoptimizer_instance_1212-10.36.27.dat;1;0.000504762;159;-1;1;1198;281;500;159;2478.02;3600.16;9.52E-06;3;315000;singleobj-opl-reprjob-LB-noUB;113;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dat;1;0.000346032;109;-1;1;787;185;500;109;2481.21;3600.16;9.52E-06;3;315000;singleobj-opl-reprjob-LB-WS-noUB;113;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn;1;-1;-1;-1;-1;;;;;3018.9796;;;;;singleobj-mzn-gurobi-LB-noUB;113;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn ../../instancesUC1withLB/mzn/warmstart/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dzn;1;-1;-1;-1;-1;;;;;3015.3601;;;;;singleobj-mzn-gurobiWS-LB-noUB;113;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/113_oven_scheduling.cpoptimizer_instance_1212-10.36.27.dat;1;0.003387302;1067;-1;1;1067;326;500;177;2429.89;3600.15;0.001469841;463;315000;singleobj-opl-reprjob-LB-noUB;113;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dat;1;0.002942857;927;-1;1;927;261;500;144;2496.94;3601.04;0.001469841;463;315000;singleobj-opl-reprjob-LB-WS-noUB;113;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn;1;-1;-1;-1;-1;;;;;2981.9815;;;;;singleobj-mzn-gurobi-LB-noUB;113;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn ../../instancesUC1withLB/mzn/warmstart/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dzn;1;-1;-1;-1;-1;;;;;3011.7987;;;;;singleobj-mzn-gurobiWS-LB-noUB;113;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/113_oven_scheduling.cpoptimizer_instance_1212-10.36.27.dat;1;0.000650794;205;-1;1;1149;205;500;163;2474.49;3600.15;0.000269841;85;315000;singleobj-opl-reprjob-LB-noUB;113;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dat;1;0.000780952;246;-1;1;1407;246;500;184;2493.58;3600.17;0.000269841;85;315000;singleobj-opl-reprjob-LB-WS-noUB;113;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn;1;-1;-1;-1;-1;;;;;3006.2706;;;;;singleobj-mzn-gurobi-LB-noUB;113;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/113_oven_scheduling.minizinc_instance_1212-10.36.28.dzn ../../instancesUC1withLB/mzn/warmstart/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dzn;1;0.972260317;306262;1;1;1425;281;500;184;904.5624;1533.0704;0.001587302;500;315000;singleobj-mzn-gurobiWS-LB-noUB;113;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/113_oven_scheduling.cpoptimizer_instance_1212-10.36.27.dat;1;0.001587302;500;1;1;2805;935;500;500;140.28;1273.11;0.001587302;500;315000;singleobj-opl-reprjob-LB-noUB;113;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/113_warm_start_113RandomOvenSchedulingInstance-n500-k5-a2--2312-10.35.11.dat;1;0.001587302;500;1;1;1407;246;500;184;9.21;1143.6;0.001587302;500;315000;singleobj-opl-reprjob-LB-WS-noUB;113;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn;1;-1;-1;-1;-1;;;;;2997.0944;;;;;singleobj-mzn-gurobi-LB-noUB;114;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn ../../instancesUC1withLB/mzn/warmstart/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dzn;1;0.860519514;57601025;-1;1;24611;3705;430;410;3663.912;4277.561;4.09E-06;274;66937500;singleobj-mzn-gurobiWS-LB-noUB;114;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/114_oven_scheduling.cpoptimizer_instance_3012-13.24.59.dat;1;7.44E-06;498;-1;1;25218;4838;386;498;3013.49;3600.17;4.48E-08;3;66937500;singleobj-opl-reprjob-LB-noUB;114;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dat;1;4.65E-06;311;-1;1;17660;2947;437;311;3010.95;3600.17;4.48E-08;3;66937500;singleobj-opl-reprjob-LB-WS-noUB;114;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn;1;-1;-1;-1;-1;;;;;3011.7139;;;;;singleobj-mzn-gurobi-LB-noUB;114;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn ../../instancesUC1withLB/mzn/warmstart/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dzn;1;-1;-1;-1;-1;;;;;2944.693;;;;;singleobj-mzn-gurobiWS-LB-noUB;114;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/114_oven_scheduling.cpoptimizer_instance_3012-13.24.59.dat;1;0.000269221;18021;-1;1;18021;3712;461;338;3005.42;3600.17;0.000202443;13551;66937500;singleobj-opl-reprjob-LB-noUB;114;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dat;1;0.000275466;18439;-1;1;18439;3236;436;347;3023.91;3601.07;0.000202443;13551;66937500;singleobj-opl-reprjob-LB-WS-noUB;114;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn;1;-1;-1;-1;-1;;;;;2994.0668;;;;;singleobj-mzn-gurobi-LB-noUB;114;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn ../../instancesUC1withLB/mzn/warmstart/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dzn;1;-1;-1;-1;-1;;;;;3015.1464;;;;;singleobj-mzn-gurobiWS-LB-noUB;114;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/114_oven_scheduling.cpoptimizer_instance_3012-13.24.59.dat;1;4.66E-05;3117;-1;1;18034;3117;349;346;3003.38;3600.27;3.27E-05;2191;66937500;singleobj-opl-reprjob-LB-noUB;114;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dat;1;4.11E-05;2748;-1;1;17599;2748;413;312;3023.64;3600.17;3.27E-05;2191;66937500;singleobj-opl-reprjob-LB-WS-noUB;114;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn;1;-1;-1;-1;-1;;;;;2998.3238;;;;;singleobj-mzn-gurobi-LB-noUB;114;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/114_oven_scheduling.minizinc_instance_3012-13.24.59.dzn ../../instancesUC1withLB/mzn/warmstart/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dzn;1;0.470618786;31502045;-1;1;23643;3797;226;410;3677.3596;4287.4976;1.90E-06;127;66937500;singleobj-mzn-gurobiWS-LB-noUB;114;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/114_oven_scheduling.cpoptimizer_instance_3012-13.24.59.dat;1;4.47E-06;299;-1;1;25218;4873;299;498;3010.06;3600.17;1.90E-06;127;66937500;singleobj-opl-reprjob-LB-noUB;114;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/114_warm_start_114RandomOvenSchedulingInstance-n500-k5-a2--2312-10.36.44.dat;1;3.36E-06;225;-1;1;21897;4032;225;427;3030.74;3600.17;1.90E-06;127;66937500;singleobj-opl-reprjob-LB-WS-noUB;114;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn;1;-1;-1;-1;-1;;;;;2996.7777;;;;;singleobj-mzn-gurobi-LB-noUB;115;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn ../../instancesUC1withLB/mzn/warmstart/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dzn;1;-1;-1;-1;-1;;;;;2999.7221;;;;;singleobj-mzn-gurobiWS-LB-noUB;115;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/115_oven_scheduling.cpoptimizer_instance_3012-13.25.01.dat;1;0.000936508;295;-1;1;1957;0;500;295;2485.27;3603.15;9.52E-06;3;315000;singleobj-opl-reprjob-LB-noUB;115;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dat;1;0.000904762;285;-1;1;1958;0;500;285;2472.7;3600.17;9.52E-06;3;315000;singleobj-opl-reprjob-LB-WS-noUB;115;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn;1;-1;-1;-1;-1;;;;;3006.1473;;;;;singleobj-mzn-gurobi-LB-noUB;115;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn ../../instancesUC1withLB/mzn/warmstart/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dzn;1;-1;-1;-1;-1;;;;;3007.8049;;;;;singleobj-mzn-gurobiWS-LB-noUB;115;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/115_oven_scheduling.cpoptimizer_instance_3012-13.25.01.dat;1;0.005742857;1809;-1;1;1809;0;500;287;2465.03;3600.17;0.004828571;1521;315000;singleobj-opl-reprjob-LB-noUB;115;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dat;1;0.005625397;1772;-1;1;1772;0;500;283;2473.17;3600.17;0.004828571;1521;315000;singleobj-opl-reprjob-LB-WS-noUB;115;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn;1;-1;-1;-1;-1;;;;;3003.2301;;;;;singleobj-mzn-gurobi-LB-noUB;115;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn ../../instancesUC1withLB/mzn/warmstart/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dzn;1;-1;-1;-1;-1;;;;;3009.0473;;;;;singleobj-mzn-gurobiWS-LB-noUB;115;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/115_oven_scheduling.cpoptimizer_instance_3012-13.25.01.dat;1;0;0;1;1;2937;0;500;500;27.67;1158.06;0;0;315000;singleobj-opl-reprjob-LB-noUB;115;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dat;1;0;0;1;1;1958;0;500;285;9.08;1114.85;0;0;315000;singleobj-opl-reprjob-LB-WS-noUB;115;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn;1;-1;-1;-1;-1;;;;;2996.5495;;;;;singleobj-mzn-gurobi-LB-noUB;115;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/115_oven_scheduling.minizinc_instance_3012-13.25.01.dzn ../../instancesUC1withLB/mzn/warmstart/115_warm_start_115RandomOvenSchedulingInstance-n500-k5-a2--2312-10.37.20.dzn;1;-1;-1;-1;-1;;;;;2937.0642;;;;;singleobj-mzn-gurobiWS-LB-noUB;115;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/115_oven_scheduling.cpoptimizer_instance_3012-13.25.01.dat;1;0.001587302;500;1;1;2937;0;500;500;78.5;1199.49;0.001587302;500;315000;singleobj-opl-reprjob-LB-noUB;115;tardiness
